timestamp,logLevel,pid,tid,tag,message
2025-09-25T15:20:23.322000,INFO,970,6617,FTC,Phase=RampUp Target=451.3358336599998 Vel=440.0 V=12.9 A=247.0
2025-09-25T15:20:23.335000,INFO,970,6617,FTC,Phase=RampUp Target=452.9047321799999 Vel=440.0 V=12.904 A=247.0
2025-09-25T15:20:23.348000,INFO,970,6617,FTC,Phase=RampUp Target=454.74423319999994 Vel=440.0 V=12.9 A=258.0
2025-09-25T15:20:23.364000,INFO,970,6617,FTC,Phase=RampUp Target=456.60668245999994 Vel=440.0 V=12.9 A=266.0
2025-09-25T15:20:23.375000,INFO,970,6617,FTC,Phase=RampUp Target=458.8346718599999 Vel=440.0 V=12.9 A=302.0
2025-09-25T15:20:23.386000,INFO,970,6617,FTC,Phase=RampUp Target=460.36122625999997 Vel=440.0 V=12.9 A=306.0
2025-09-25T15:20:23.401000,INFO,970,6617,FTC,Phase=RampUp Target=462.2237980199999 Vel=440.0 V=12.9 A=309.0
2025-09-25T15:20:23.413000,INFO,970,6617,FTC,Phase=RampUp Target=463.9941682999999 Vel=440.0 V=12.9 A=295.0
2025-09-25T15:20:23.424000,INFO,970,6617,FTC,Phase=RampUp Target=465.7511450599998 Vel=460.0 V=12.9 A=331.0
2025-09-25T15:20:23.436000,INFO,970,6617,FTC,Phase=RampUp Target=467.2429910799999 Vel=480.0 V=12.904 A=328.0
